key,category,path,status,detail
translate_api::transaction_purchase_invoice_new::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_invoice_new') returns translated text in fr
critical::transaction_sales_return_new::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/ar has a non-key translation
placeholders::transaction_sales_return_new::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/ar placeholders match Arabic source
critical::transaction_sales_return_new::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/de has a non-key translation
placeholders::transaction_sales_return_new::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/de placeholders match Arabic source
critical::transaction_sales_return_new::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/en has a non-key translation
placeholders::transaction_sales_return_new::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/en placeholders match Arabic source
critical::transaction_sales_return_new::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/fr has a non-key translation
placeholders::transaction_sales_return_new::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_sales_return_new/fr placeholders match Arabic source
translate_api::transaction_sales_return_new::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_return_new') returns translated text in ar
translate_api::transaction_sales_return_new::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_return_new') returns translated text in de
translate_api::transaction_sales_return_new::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_return_new') returns translated text in en
translate_api::transaction_sales_return_new::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_sales_return_new') returns translated text in fr
critical::transaction_purchase_return_new::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/ar has a non-key translation
placeholders::transaction_purchase_return_new::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/ar placeholders match Arabic source
critical::transaction_purchase_return_new::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/de has a non-key translation
placeholders::transaction_purchase_return_new::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/de placeholders match Arabic source
critical::transaction_purchase_return_new::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/en has a non-key translation
placeholders::transaction_purchase_return_new::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/en placeholders match Arabic source
critical::transaction_purchase_return_new::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/fr has a non-key translation
placeholders::transaction_purchase_return_new::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_purchase_return_new/fr placeholders match Arabic source
translate_api::transaction_purchase_return_new::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_return_new') returns translated text in ar
translate_api::transaction_purchase_return_new::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_return_new') returns translated text in de
translate_api::transaction_purchase_return_new::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_return_new') returns translated text in en
translate_api::transaction_purchase_return_new::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_purchase_return_new') returns translated text in fr
critical::transaction_column_item::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_item/ar has a non-key translation
placeholders::transaction_column_item::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_item/ar placeholders match Arabic source
critical::transaction_column_item::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_item/de has a non-key translation
placeholders::transaction_column_item::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_item/de placeholders match Arabic source
critical::transaction_column_item::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_item/en has a non-key translation
placeholders::transaction_column_item::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_item/en placeholders match Arabic source
critical::transaction_column_item::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_item/fr has a non-key translation
placeholders::transaction_column_item::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_item/fr placeholders match Arabic source
translate_api::transaction_column_item::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_item') returns translated text in ar
translate_api::transaction_column_item::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_item') returns translated text in de
translate_api::transaction_column_item::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_item') returns translated text in en
translate_api::transaction_column_item::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_item') returns translated text in fr
critical::transaction_column_unit::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/ar has a non-key translation
placeholders::transaction_column_unit::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/ar placeholders match Arabic source
critical::transaction_column_unit::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/de has a non-key translation
placeholders::transaction_column_unit::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/de placeholders match Arabic source
critical::transaction_column_unit::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/en has a non-key translation
placeholders::transaction_column_unit::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/en placeholders match Arabic source
critical::transaction_column_unit::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/fr has a non-key translation
placeholders::transaction_column_unit::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_unit/fr placeholders match Arabic source
translate_api::transaction_column_unit::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_unit') returns translated text in ar
translate_api::transaction_column_unit::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_unit') returns translated text in de
translate_api::transaction_column_unit::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_unit') returns translated text in en
translate_api::transaction_column_unit::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_unit') returns translated text in fr
critical::transaction_column_qty::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/ar has a non-key translation
placeholders::transaction_column_qty::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/ar placeholders match Arabic source
critical::transaction_column_qty::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/de has a non-key translation
placeholders::transaction_column_qty::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/de placeholders match Arabic source
critical::transaction_column_qty::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/en has a non-key translation
placeholders::transaction_column_qty::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/en placeholders match Arabic source
critical::transaction_column_qty::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/fr has a non-key translation
placeholders::transaction_column_qty::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_qty/fr placeholders match Arabic source
translate_api::transaction_column_qty::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_qty') returns translated text in ar
translate_api::transaction_column_qty::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_qty') returns translated text in de
translate_api::transaction_column_qty::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_qty') returns translated text in en
translate_api::transaction_column_qty::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_qty') returns translated text in fr
critical::transaction_column_price::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_price/ar has a non-key translation
placeholders::transaction_column_price::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_price/ar placeholders match Arabic source
critical::transaction_column_price::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_price/de has a non-key translation
placeholders::transaction_column_price::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_price/de placeholders match Arabic source
critical::transaction_column_price::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_price/en has a non-key translation
placeholders::transaction_column_price::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_price/en placeholders match Arabic source
critical::transaction_column_price::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_price/fr has a non-key translation
placeholders::transaction_column_price::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_price/fr placeholders match Arabic source
translate_api::transaction_column_price::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_price') returns translated text in ar
translate_api::transaction_column_price::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_price') returns translated text in de
translate_api::transaction_column_price::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_price') returns translated text in en
translate_api::transaction_column_price::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_price') returns translated text in fr
critical::transaction_column_discount::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/ar has a non-key translation
placeholders::transaction_column_discount::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/ar placeholders match Arabic source
critical::transaction_column_discount::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/de has a non-key translation
placeholders::transaction_column_discount::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/de placeholders match Arabic source
critical::transaction_column_discount::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/en has a non-key translation
placeholders::transaction_column_discount::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/en placeholders match Arabic source
critical::transaction_column_discount::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/fr has a non-key translation
placeholders::transaction_column_discount::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_discount/fr placeholders match Arabic source
translate_api::transaction_column_discount::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_discount') returns translated text in ar
translate_api::transaction_column_discount::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_discount') returns translated text in de
translate_api::transaction_column_discount::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_discount') returns translated text in en
translate_api::transaction_column_discount::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_discount') returns translated text in fr
critical::transaction_column_tax::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/ar has a non-key translation
placeholders::transaction_column_tax::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/ar placeholders match Arabic source
critical::transaction_column_tax::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/de has a non-key translation
placeholders::transaction_column_tax::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/de placeholders match Arabic source
critical::transaction_column_tax::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/en has a non-key translation
placeholders::transaction_column_tax::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/en placeholders match Arabic source
critical::transaction_column_tax::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/fr has a non-key translation
placeholders::transaction_column_tax::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_tax/fr placeholders match Arabic source
translate_api::transaction_column_tax::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_tax') returns translated text in ar
translate_api::transaction_column_tax::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_tax') returns translated text in de
translate_api::transaction_column_tax::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_tax') returns translated text in en
translate_api::transaction_column_tax::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_tax') returns translated text in fr
critical::transaction_column_total::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_total/ar has a non-key translation
placeholders::transaction_column_total::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_total/ar placeholders match Arabic source
critical::transaction_column_total::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_total/de has a non-key translation
placeholders::transaction_column_total::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_total/de placeholders match Arabic source
critical::transaction_column_total::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_total/en has a non-key translation
placeholders::transaction_column_total::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_total/en placeholders match Arabic source
critical::transaction_column_total::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_total/fr has a non-key translation
placeholders::transaction_column_total::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_total/fr placeholders match Arabic source
translate_api::transaction_column_total::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_total') returns translated text in ar
translate_api::transaction_column_total::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_total') returns translated text in de
translate_api::transaction_column_total::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_total') returns translated text in en
translate_api::transaction_column_total::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_total') returns translated text in fr
critical::transaction_column_notes::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/ar has a non-key translation
placeholders::transaction_column_notes::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/ar placeholders match Arabic source
critical::transaction_column_notes::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/de has a non-key translation
placeholders::transaction_column_notes::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/de placeholders match Arabic source
critical::transaction_column_notes::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/en has a non-key translation
placeholders::transaction_column_notes::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/en placeholders match Arabic source
critical::transaction_column_notes::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/fr has a non-key translation
placeholders::transaction_column_notes::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_notes/fr placeholders match Arabic source
translate_api::transaction_column_notes::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_notes') returns translated text in ar
translate_api::transaction_column_notes::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_notes') returns translated text in de
translate_api::transaction_column_notes::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_notes') returns translated text in en
translate_api::transaction_column_notes::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_notes') returns translated text in fr
critical::transaction_column_cost::ar,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/ar has a non-key translation
placeholders::transaction_column_cost::ar,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/ar placeholders match Arabic source
critical::transaction_column_cost::de,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/de has a non-key translation
placeholders::transaction_column_cost::de,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/de placeholders match Arabic source
critical::transaction_column_cost::en,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/en has a non-key translation
placeholders::transaction_column_cost::en,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/en placeholders match Arabic source
critical::transaction_column_cost::fr,translation,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/fr has a non-key translation
placeholders::transaction_column_cost::fr,placeholder,alrajhi_client/i18n/translator.py,OK,transaction_column_cost/fr placeholders match Arabic source
translate_api::transaction_column_cost::ar,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_cost') returns translated text in ar
translate_api::transaction_column_cost::de,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_cost') returns translated text in de
translate_api::transaction_column_cost::en,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_cost') returns translated text in en
translate_api::transaction_column_cost::fr,api,alrajhi_client/i18n/translator.py,OK,translate('transaction_column_cost') returns translated text in fr
critical::module_activation_title::ar,translation,alrajhi_client/i18n/translator.py,OK,module_activation_title/ar has a non-key translation
placeholders::module_activation_title::ar,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_title/ar placeholders match Arabic source
critical::module_activation_title::de,translation,alrajhi_client/i18n/translator.py,OK,module_activation_title/de has a non-key translation
placeholders::module_activation_title::de,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_title/de placeholders match Arabic source
critical::module_activation_title::en,translation,alrajhi_client/i18n/translator.py,OK,module_activation_title/en has a non-key translation
placeholders::module_activation_title::en,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_title/en placeholders match Arabic source
critical::module_activation_title::fr,translation,alrajhi_client/i18n/translator.py,OK,module_activation_title/fr has a non-key translation
placeholders::module_activation_title::fr,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_title/fr placeholders match Arabic source
translate_api::module_activation_title::ar,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_title') returns translated text in ar
translate_api::module_activation_title::de,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_title') returns translated text in de
translate_api::module_activation_title::en,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_title') returns translated text in en
translate_api::module_activation_title::fr,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_title') returns translated text in fr
critical::module_activation_success::ar,translation,alrajhi_client/i18n/translator.py,OK,module_activation_success/ar has a non-key translation
placeholders::module_activation_success::ar,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_success/ar placeholders match Arabic source
critical::module_activation_success::de,translation,alrajhi_client/i18n/translator.py,OK,module_activation_success/de has a non-key translation
placeholders::module_activation_success::de,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_success/de placeholders match Arabic source
critical::module_activation_success::en,translation,alrajhi_client/i18n/translator.py,OK,module_activation_success/en has a non-key translation
placeholders::module_activation_success::en,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_success/en placeholders match Arabic source
critical::module_activation_success::fr,translation,alrajhi_client/i18n/translator.py,OK,module_activation_success/fr has a non-key translation
placeholders::module_activation_success::fr,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_success/fr placeholders match Arabic source
translate_api::module_activation_success::ar,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_success') returns translated text in ar
translate_api::module_activation_success::de,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_success') returns translated text in de
translate_api::module_activation_success::en,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_success') returns translated text in en
translate_api::module_activation_success::fr,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_success') returns translated text in fr
critical::module_activation_failed::ar,translation,alrajhi_client/i18n/translator.py,OK,module_activation_failed/ar has a non-key translation
placeholders::module_activation_failed::ar,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_failed/ar placeholders match Arabic source
critical::module_activation_failed::de,translation,alrajhi_client/i18n/translator.py,OK,module_activation_failed/de has a non-key translation
placeholders::module_activation_failed::de,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_failed/de placeholders match Arabic source
critical::module_activation_failed::en,translation,alrajhi_client/i18n/translator.py,OK,module_activation_failed/en has a non-key translation
placeholders::module_activation_failed::en,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_failed/en placeholders match Arabic source
critical::module_activation_failed::fr,translation,alrajhi_client/i18n/translator.py,OK,module_activation_failed/fr has a non-key translation
placeholders::module_activation_failed::fr,placeholder,alrajhi_client/i18n/translator.py,OK,module_activation_failed/fr placeholders match Arabic source
translate_api::module_activation_failed::ar,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_failed') returns translated text in ar
translate_api::module_activation_failed::de,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_failed') returns translated text in de
translate_api::module_activation_failed::en,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_failed') returns translated text in en
translate_api::module_activation_failed::fr,api,alrajhi_client/i18n/translator.py,OK,translate('module_activation_failed') returns translated text in fr
critical::pos::ar,translation,alrajhi_client/i18n/translator.py,OK,pos/ar has a non-key translation
placeholders::pos::ar,placeholder,alrajhi_client/i18n/translator.py,OK,pos/ar placeholders match Arabic source
critical::pos::de,translation,alrajhi_client/i18n/translator.py,OK,pos/de has a non-key translation
placeholders::pos::de,placeholder,alrajhi_client/i18n/translator.py,OK,pos/de placeholders match Arabic source
critical::pos::en,translation,alrajhi_client/i18n/translator.py,OK,pos/en has a non-key translation
placeholders::pos::en,placeholder,alrajhi_client/i18n/translator.py,OK,pos/en placeholders match Arabic source
critical::pos::fr,translation,alrajhi_client/i18n/translator.py,OK,pos/fr has a non-key translation
placeholders::pos::fr,placeholder,alrajhi_client/i18n/translator.py,OK,pos/fr placeholders match Arabic source
translate_api::pos::ar,api,alrajhi_client/i18n/translator.py,OK,translate('pos') returns translated text in ar
translate_api::pos::de,api,alrajhi_client/i18n/translator.py,OK,translate('pos') returns translated text in de
translate_api::pos::en,api,alrajhi_client/i18n/translator.py,OK,translate('pos') returns translated text in en
translate_api::pos::fr,api,alrajhi_client/i18n/translator.py,OK,translate('pos') returns translated text in fr
critical::restaurant.dashboard::ar,translation,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/ar has a non-key translation
placeholders::restaurant.dashboard::ar,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/ar placeholders match Arabic source
critical::restaurant.dashboard::de,translation,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/de has a non-key translation
placeholders::restaurant.dashboard::de,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/de placeholders match Arabic source
critical::restaurant.dashboard::en,translation,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/en has a non-key translation
placeholders::restaurant.dashboard::en,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/en placeholders match Arabic source
critical::restaurant.dashboard::fr,translation,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/fr has a non-key translation
placeholders::restaurant.dashboard::fr,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.dashboard/fr placeholders match Arabic source
translate_api::restaurant.dashboard::ar,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.dashboard') returns translated text in ar
translate_api::restaurant.dashboard::de,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.dashboard') returns translated text in de
translate_api::restaurant.dashboard::en,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.dashboard') returns translated text in en
translate_api::restaurant.dashboard::fr,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.dashboard') returns translated text in fr
critical::restaurant.kitchen_display::ar,translation,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/ar has a non-key translation
placeholders::restaurant.kitchen_display::ar,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/ar placeholders match Arabic source
critical::restaurant.kitchen_display::de,translation,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/de has a non-key translation
placeholders::restaurant.kitchen_display::de,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/de placeholders match Arabic source
critical::restaurant.kitchen_display::en,translation,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/en has a non-key translation
placeholders::restaurant.kitchen_display::en,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/en placeholders match Arabic source
critical::restaurant.kitchen_display::fr,translation,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/fr has a non-key translation
placeholders::restaurant.kitchen_display::fr,placeholder,alrajhi_client/i18n/translator.py,OK,restaurant.kitchen_display/fr placeholders match Arabic source
translate_api::restaurant.kitchen_display::ar,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.kitchen_display') returns translated text in ar
translate_api::restaurant.kitchen_display::de,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.kitchen_display') returns translated text in de
translate_api::restaurant.kitchen_display::en,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.kitchen_display') returns translated text in en
translate_api::restaurant.kitchen_display::fr,api,alrajhi_client/i18n/translator.py,OK,translate('restaurant.kitchen_display') returns translated text in fr
critical::feature_activation_restaurant::ar,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/ar has a non-key translation
placeholders::feature_activation_restaurant::ar,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/ar placeholders match Arabic source
critical::feature_activation_restaurant::de,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/de has a non-key translation
placeholders::feature_activation_restaurant::de,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/de placeholders match Arabic source
critical::feature_activation_restaurant::en,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/en has a non-key translation
placeholders::feature_activation_restaurant::en,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/en placeholders match Arabic source
critical::feature_activation_restaurant::fr,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/fr has a non-key translation
placeholders::feature_activation_restaurant::fr,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_restaurant/fr placeholders match Arabic source
translate_api::feature_activation_restaurant::ar,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_restaurant') returns translated text in ar
translate_api::feature_activation_restaurant::de,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_restaurant') returns translated text in de
translate_api::feature_activation_restaurant::en,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_restaurant') returns translated text in en
translate_api::feature_activation_restaurant::fr,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_restaurant') returns translated text in fr
critical::feature_activation_cafe::ar,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/ar has a non-key translation
placeholders::feature_activation_cafe::ar,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/ar placeholders match Arabic source
critical::feature_activation_cafe::de,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/de has a non-key translation
placeholders::feature_activation_cafe::de,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/de placeholders match Arabic source
critical::feature_activation_cafe::en,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/en has a non-key translation
placeholders::feature_activation_cafe::en,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/en placeholders match Arabic source
critical::feature_activation_cafe::fr,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/fr has a non-key translation
placeholders::feature_activation_cafe::fr,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_cafe/fr placeholders match Arabic source
translate_api::feature_activation_cafe::ar,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_cafe') returns translated text in ar
translate_api::feature_activation_cafe::de,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_cafe') returns translated text in de
translate_api::feature_activation_cafe::en,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_cafe') returns translated text in en
translate_api::feature_activation_cafe::fr,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_cafe') returns translated text in fr
critical::feature_activation_apparel::ar,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/ar has a non-key translation
placeholders::feature_activation_apparel::ar,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/ar placeholders match Arabic source
critical::feature_activation_apparel::de,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/de has a non-key translation
placeholders::feature_activation_apparel::de,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/de placeholders match Arabic source
critical::feature_activation_apparel::en,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/en has a non-key translation
placeholders::feature_activation_apparel::en,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/en placeholders match Arabic source
critical::feature_activation_apparel::fr,translation,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/fr has a non-key translation
